DUF2152	PF10222.9	Uncharacterized conserved protein (DUF2152)
DUF2153	PF09921.9	Uncharacterized protein conserved in archaea (DUF2153)
DUF2154	PF09922.9	Cell wall-active antibiotics response 4TMS YvqF
DUF2155	PF09923.9	Uncharacterized protein conserved in bacteria (DUF2155)
DUF2156	PF09924.9	Uncharacterised conserved protein (DUF2156)
DUF2157	PF09925.9	Predicted membrane protein (DUF2157)
DUF2158	PF09926.9	Uncharacterized small protein (DUF2158)
DUF2160	PF09928.9	Predicted small integral membrane protein (DUF2160)
DUF2161	PF09929.9	Putative PD-(D/E)XK phosphodiesterase (DUF2161)
DUF2162	PF09930.9	Predicted transporter (DUF2162)
DUF2163	PF09931.9	Uncharacterized conserved protein (DUF2163)
DUF2164	PF09932.9	Uncharacterized conserved protein (DUF2164)
DUF2165	PF09933.9	Predicted small integral membrane protein (DUF2165)
DUF2167	PF09935.9	Protein of unknown function (DUF2167)
DUF2169	PF09937.9	Uncharacterized protein conserved in bacteria (DUF2169)
DUF2170	PF09938.9	Uncharacterized protein conserved in bacteria (DUF2170)
DUF2171	PF09939.9	Uncharacterized protein conserved in bacteria (DUF2171)
DUF2172	PF09940.9	Domain of unknown function (DUF2172)
DUF2173	PF09941.9	Uncharacterized conserved protein (DUF2173)
DUF2175	PF09943.9	Uncharacterized protein conserved in archaea (DUF2175)
DUF2177	PF09945.9	Predicted membrane protein (DUF2177)
DUF2178	PF09946.9	Predicted membrane protein (DUF2178)
DUF2179	PF10035.9	Uncharacterized protein conserved in bacteria (DUF2179)
DUF218	PF02698.17	DUF218 domain
DUF2180	PF09947.9	Uncharacterized protein conserved in archaea (DUF2180)
DUF2181	PF10223.9	Uncharacterized conserved protein (DUF2181)
DUF2182	PF09948.9	Predicted metal-binding integral membrane protein (DUF2182)
DUF2183	PF09949.9	Uncharacterized conserved protein (DUF2183)
DUF2184	PF09950.9	Uncharacterized protein conserved in bacteria (DUF2184)
DUF2185	PF09951.9	Protein of unknown function (DUF2185)
DUF2187	PF09953.9	Uncharacterized protein conserved in bacteria (DUF2187)
DUF2188	PF09954.9	Uncharacterized protein conserved in bacteria (DUF2188)
DUF2189	PF09955.9	Predicted integral membrane protein (DUF2189)
DUF2190	PF09956.9	Uncharacterized conserved protein (DUF2190)
DUF2192	PF09958.9	Uncharacterized protein conserved in archaea (DUF2192)
DUF2193	PF09959.9	Uncharacterized protein conserved in archaea (DUF2193)
DUF2194	PF09960.9	Uncharacterised protein conserved in bacteria (DUF2194)
DUF2195	PF09961.9	Uncharacterized protein conserved in bacteria (DUF2195)
DUF2196	PF09962.9	Uncharacterized conserved protein (DUF2196)
DUF2197	PF09963.9	Uncharacterized protein conserved in bacteria (DUF2197)
DUF2198	PF09964.9	Uncharacterized protein conserved in bacteria (DUF2198)
DUF2199	PF09965.9	Uncharacterized protein conserved in bacteria (DUF2199)
DUF22	PF01629.16	Domain of unknown function DUF22
DUF220	PF02713.14	Domain of unknown function DUF220
DUF2200	PF09966.9	Uncharacterized protein conserved in bacteria (DUF2200)
DUF2201	PF09967.9	VWA-like domain (DUF2201)
DUF2201_N	PF13203.6	Putative metallopeptidase domain
DUF2202	PF09968.9	Uncharacterized protein domain (DUF2202)
DUF2203	PF09969.9	Uncharacterized conserved protein (DUF2203)
DUF2204	PF09970.9	Nucleotidyl transferase of unknown function (DUF2204)
DUF2205	PF10224.9	Short coiled-coil protein
DUF2206	PF09971.9	Predicted membrane protein (DUF2206)
DUF2207	PF09972.9	Predicted membrane protein (DUF2207)
DUF2208	PF09973.9	Predicted membrane protein (DUF2208)
DUF2209	PF09974.9	Uncharacterized protein conserved in archaea (DUF2209)
DUF2213	PF09979.9	Uncharacterized protein conserved in bacteria (DUF2213)
DUF2214	PF09980.9	Predicted membrane protein (DUF2214)
DUF2218	PF09981.9	Uncharacterized protein conserved in bacteria (DUF2218)
DUF2219	PF09982.9	Uncharacterized protein conserved in bacteria (DUF2219)
DUF222	PF02720.17	Domain of unknown function (DUF222)
DUF2220	PF09983.9	Uncharacterized protein conserved in bacteria C-term(DUF2220)
DUF2222	PF09984.9	Uncharacterised signal transduction histidine kinase domain (DUF2222)
DUF2225	PF09986.9	Uncharacterized protein conserved in bacteria (DUF2225)
DUF2226	PF09987.9	Uncharacterized protein conserved in archaea (DUF2226)
DUF2227	PF09988.9	Uncharacterized metal-binding protein (DUF2227)
DUF2228	PF10228.9	Uncharacterised conserved protein (DUF2228)
DUF2229	PF09989.9	CoA enzyme activase uncharacterised domain (DUF2229)
DUF223	PF02721.14	Domain of unknown function DUF223
DUF2231	PF09990.9	Predicted membrane protein (DUF2231)
DUF2232	PF09991.9	Predicted membrane protein (DUF2232)
DUF2235	PF09994.9	Uncharacterized alpha/beta hydrolase domain (DUF2235)
DUF2236	PF09995.9	Uncharacterized protein conserved in bacteria (DUF2236)
DUF2237	PF09996.9	Uncharacterized protein conserved in bacteria (DUF2237)
DUF2238	PF09997.9	Predicted membrane protein (DUF2238)
DUF2239	PF09998.9	Uncharacterized protein conserved in bacteria (DUF2239)
DUF2240	PF09999.9	Uncharacterized protein conserved in archaea (DUF2240)
DUF2242	PF10001.9	Uncharacterized protein conserved in bacteria (DUF2242)
DUF2243	PF10002.9	Predicted membrane protein (DUF2243)
DUF2244	PF10003.9	Integral membrane protein (DUF2244)
DUF2247	PF10004.9	Uncharacterized protein conserved in bacteria (DUF2247)
DUF2249	PF10006.9	Uncharacterized conserved protein (DUF2249)
DUF2250	PF10007.9	Uncharacterized protein conserved in archaea (DUF2250)
DUF2251	PF10008.9	Uncharacterized protein conserved in bacteria (DUF2251)
DUF2252	PF10009.9	Uncharacterized protein conserved in bacteria (DUF2252)
DUF2254	PF10011.9	Predicted membrane protein (DUF2254)
DUF2255	PF10012.9	Uncharacterized protein conserved in bacteria (DUF2255)
DUF2256	PF10013.9	Uncharacterized protein conserved in bacteria (DUF2256)
DUF2258	PF10015.9	Uncharacterized protein conserved in archaea (DUF2258)
DUF2259	PF10016.9	Predicted secreted protein (DUF2259)
DUF226	PF02890.14	Borrelia family of unknown function DUF226
DUF2262	PF10020.9	Uncharacterized protein conserved in bacteria (DUF2262)
DUF2263	PF10021.9	Uncharacterized protein conserved in bacteria (DUF2263)
DUF2264	PF10022.9	Uncharacterized protein conserved in bacteria (DUF2264)
DUF2267	PF10025.9	Uncharacterized conserved protein (DUF2267)
DUF2268	PF10026.9	Predicted Zn-dependent protease (DUF2268)
DUF2269	PF10027.9	Predicted integral membrane protein (DUF2269)
DUF2270	PF10028.9	Predicted integral membrane protein (DUF2270)
DUF2271	PF10029.9	Predicted periplasmic protein (DUF2271)
DUF2272	PF10030.9	Uncharacterized protein conserved in bacteria (DUF2272)
DUF2273	PF10031.9	Small integral membrane protein (DUF2273)
DUF2274	PF10038.9	Protein of unknown function (DUF2274)
DUF2275	PF10039.9	Predicted integral membrane protein (DUF2275)
DUF2277	PF10041.9	Uncharacterized conserved protein (DUF2277)
DUF2278	PF10042.9	Uncharacterized conserved protein (DUF2278)
DUF2279	PF10043.9	Predicted periplasmic lipoprotein (DUF2279)
DUF228	PF02989.14	Lyme disease proteins of unknown function
DUF2280	PF10045.9	Uncharacterized conserved protein (DUF2280)
DUF2281	PF10047.9	Protein of unknown function (DUF2281)
DUF2282	PF10048.9	Predicted integral membrane protein (DUF2282)
DUF2283	PF10049.9	Protein of unknown function (DUF2283)
DUF2284	PF10050.9	Predicted metal-binding protein (DUF2284)
DUF2285	PF10074.9	Uncharacterized conserved protein (DUF2285)
DUF2286	PF10051.9	Uncharacterized protein conserved in archaea (DUF2286)
DUF2288	PF10052.9	Protein of unknown function (DUF2288)
DUF229	PF02995.17	Protein of unknown function (DUF229)
DUF2290	PF10053.9	Uncharacterized conserved protein (DUF2290)
DUF2291	PF10054.9	Predicted periplasmic lipoprotein (DUF2291)
DUF2292	PF10055.9	Uncharacterized small protein (DUF2292)
DUF2293	PF10056.9	Uncharacterized conserved protein (DUF2293)
DUF2294	PF10057.9	Uncharacterized conserved protein (DUF2294)
DUF2298	PF10060.9	Uncharacterized membrane protein (DUF2298)
DUF2299	PF10061.9	Uncharacterized conserved protein (DUF2299)
DUF2300	PF10062.9	Predicted secreted protein (DUF2300)
DUF2301	PF10063.9	Uncharacterized integral membrane protein (DUF2301)
DUF2303	PF10065.9	Uncharacterized conserved protein (DUF2303)
DUF2304	PF10066.9	Uncharacterized conserved protein (DUF2304)
DUF2306	PF10067.9	Predicted membrane protein (DUF2306)
DUF2309	PF10070.9	Uncharacterized protein conserved in bacteria (DUF2309)
DUF2310	PF10071.9	Zn-ribbon-containing, possibly nucleic-acid-binding protein (DUF2310)
DUF2312	PF10073.9	Uncharacterized protein conserved in bacteria (DUF2312)
DUF2313	PF10076.9	Uncharacterised protein conserved in bacteria (DUF2313)
DUF2314	PF10077.9	Uncharacterized protein conserved in bacteria (DUF2314)
DUF2315	PF10231.9	Apoptogenic protein 1
DUF2316	PF10078.9	Uncharacterized protein conserved in bacteria (DUF2316)
DUF2318	PF10080.9	Predicted membrane protein (DUF2318)
DUF2321	PF10083.9	Uncharacterized protein conserved in bacteria (DUF2321)
DUF2322	PF10084.9	Uncharacterized protein conserved in bacteria (DUF2322)
DUF2325	PF10087.9	Uncharacterized protein conserved in bacteria (DUF2325)
DUF2326	PF10088.9	Uncharacterised protein conserved in bacteria (DUF2326)
DUF2330	PF10092.9	Uncharacterized protein conserved in bacteria (DUF2330)
DUF2332	PF10094.9	Uncharacterized protein conserved in bacteria (DUF2332)
DUF2333	PF10095.9	Uncharacterized protein conserved in bacteria (DUF2333)
DUF2334	PF10096.9	Uncharacterized protein conserved in bacteria (DUF2334)
DUF2335	PF10097.9	Predicted membrane protein (DUF2335)
DUF2336	PF10098.9	Uncharacterised protein conserved in bacteria (DUF2336)
DUF2339	PF10101.9	Predicted membrane protein (DUF2339)
DUF234	PF03008.14	Archaea bacterial proteins of unknown function
DUF2340	PF10209.9	Uncharacterized conserved protein (DUF2340)
DUF2341	PF10102.9	Domain of unknown function (DUF2341)
DUF2344	PF10105.9	Uncharacterized protein conserved in bacteria (DUF2344)
DUF2345	PF10106.9	Uncharacterized protein conserved in bacteria (DUF2345)
DUF2347	PF09804.9	Uncharacterized conserved protein (DUF2347)
DUF2353	PF09789.9	Uncharacterized coiled-coil protein (DUF2353)
DUF2357	PF09823.9	Domain of unknown function (DUF2357)
DUF2358	PF10184.9	Uncharacterized conserved protein (DUF2358)
DUF236	PF03057.14	DUF236 repeat
DUF2362	PF10154.9	Uncharacterized conserved protein (DUF2362)
DUF2367	PF10164.9	Uncharacterized conserved protein (DUF2367)
DUF2368	PF10166.9	Uncharacterised conserved protein (DUF2368)
DUF2369	PF10179.9	Uncharacterised conserved protein (DUF2369)
DUF237	PF03072.14	Domain of unknown function (DUF237)
DUF2370	PF10176.9	Protein of unknown function (DUF2370)
DUF2371	PF10177.9	Uncharacterised conserved protein (DUF2371)
DUF2373	PF10180.9	Uncharacterised conserved protein (DUF2373)
DUF2374	PF09574.10	Protein  of unknown function (Duf2374)
DUF2375	PF09558.10	Protein of unknown function (DUF2375)
DUF2378	PF09536.10	Protein of unknown function (DUF2378)
DUF2379	PF09543.10	Protein of unknown function (DUF2379)
DUF2380	PF09533.10	Predicted lipoprotein of unknown function (DUF2380)
DUF2381	PF09544.10	Protein of unknown function (DUF2381)
DUF2382	PF09557.10	Domain of unknown function (DUF2382)
DUF2383	PF09537.10	Domain of unknown function (DUF2383)
DUF2384	PF09722.10	Protein of unknown function (DUF2384)
DUF2385	PF09539.10	Protein of unknown function (DUF2385)
DUF2387	PF09526.10	Probable metal-binding protein (DUF2387)
DUF2388	PF09498.10	Protein of unknown function (DUF2388)
DUF2389	PF09493.10	Tryptophan-rich protein (DUF2389)
DUF2390	PF09523.10	Protein of unknown function (DUF2390)
DUF2391	PF09622.10	Putative integral membrane protein (DUF2391)
DUF2393	PF09624.10	Protein of unknown function (DUF2393)
DUF2396	PF09654.10	Protein of unknown function (DUF2396)
DUF2397	PF09660.10	Protein of unknown function (DUF2397)
DUF2398	PF09661.10	Protein of unknown function (DUF2398)
DUF2399	PF09664.10	Protein of unknown function C-terminus (DUF2399)
DUF240	PF03086.14	Domain of unknown function (DUF240)
DUF2400	PF09674.10	Protein of unknown function (DUF2400)
DUF2401	PF10287.9	Putative TOS1-like glycosyl hydrolase (DUF2401)
DUF2403	PF10290.9	Glycine-rich protein domain (DUF2403)
DUF2405	PF10293.9	Domain of unknown function (DUF2405)
DUF2406	PF10295.9	Uncharacterised protein (DUF2406)
DUF2407	PF10302.9	DUF2407 ubiquitin-like domain
DUF2407_C	PF13373.6	DUF2407 C-terminal domain
DUF2408	PF10303.9	Protein of unknown function (DUF2408)
DUF241	PF03087.14	Arabidopsis protein of unknown function
DUF2415	PF10313.9	Uncharacterised protein domain (DUF2415)
DUF2417	PF10329.9	Region of unknown function (DUF2417)
DUF2418	PF10332.9	Protein of unknown function (DUF2418)
DUF2420	PF10336.9	Protein of unknown function (DUF2420)
DUF2423	PF10338.9	Protein of unknown function (DUF2423)
DUF2427	PF10348.9	Domain of unknown function (DUF2427)
DUF2428	PF10350.9	Putative death-receptor fusion protein (DUF2428)
DUF243	PF03103.17	Domain of unknown function (DUF243)
DUF2430	PF10353.9	Protein of unknown function (DUF2430)
DUF2431	PF10354.9	Domain of unknown function (DUF2431)
DUF2433	PF10360.9	Protein of unknown function (DUF2433)
DUF2434	PF10361.9	Protein of unknown function (DUF2434)
DUF2436	PF10365.9	Domain of unknown function (DUF2436)
DUF2437	PF10370.9	Domain of unknown function (DUF2437)
DUF2439	PF10382.9	Protein of unknown function (DUF2439)
DUF244	PF03112.14	Uncharacterized protein family (ORF7) DUF
DUF2441	PF10386.9	Protein of unknown function (DUF2441)
DUF2442	PF10387.9	Protein of unknown function (DUF2442)
DUF2443	PF10398.9	Protein of unknown function (DUF2443)
DUF2448	PF10476.9	Protein of unknown function C-terminus (DUF2448)
DUF2451	PF10474.9	Protein of unknown function C-terminus (DUF2451)
DUF2452	PF10504.9	Protein of unknown function (DUF2452)
DUF2456	PF10445.9	Protein of unknown function (DUF2456)
DUF2457	PF10446.9	Protein of unknown function (DUF2457)
DUF2458	PF10454.9	Protein of unknown function (DUF2458)
DUF2459	PF09601.10	Protein of unknown function (DUF2459)
DUF2460	PF09343.10	Conserved hypothetical protein 2217 (DUF2460)
DUF2461	PF09365.10	Conserved hypothetical protein (DUF2461)
DUF2462	PF09495.10	Protein of unknown function (DUF2462)
DUF2463	PF09591.10	Protein of unknown function (DUF2463)
DUF2464	PF10240.9	Multivesicular body subunit 12
DUF2465	PF10239.9	Protein of unknown function (DUF2465)
DUF2469	PF10611.9	Protein of unknown function (DUF2469)
DUF247	PF03140.15	Plant protein of unknown function
DUF2470	PF10615.9	Protein of unknown function (DUF2470)
DUF2471	PF10616.9	Protein of unknown function (DUF2471)
DUF2474	PF10617.9	Protein of unknown function (DUF2474)
DUF2475	PF10629.9	Protein of unknown function (DUF2475)
DUF2476	PF10630.9	Protein of unknown function (DUF2476)
DUF2477	PF10631.9	Protein of unknown function (DUF2477)
DUF2478	PF10649.9	Protein of unknown function (DUF2478)
DUF2480	PF10652.9	Protein of unknown function (DUF2480)
DUF2481	PF10654.9	Protein of unknown function (DUF2481)
DUF2482	PF10655.9	Hypothetical protein of unknown function (DUF2482)
DUF2483	PF10656.9	Hypothetical protein of unknown function (DUF2483)
DUF2484	PF10658.9	Protein of unknown function (DUF2484)
DUF2486	PF10667.9	Protein of unknown function (DUF2486)
DUF2487	PF10673.9	Protein of unknown function (DUF2487)
DUF2489	PF10675.9	Protein of unknown function (DUF2489)
DUF249	PF03158.13	Multigene family 530 protein
DUF2490	PF10677.9	Protein of unknown function (DUF2490)
DUF2491	PF10679.9	Protein of unknown function (DUF2491)
DUF2492	PF10678.9	Protein of unknown function (DUF2492)
DUF2496	PF10689.9	Protein of unknown function (DUF2496)
DUF2497	PF10691.9	Protein of unknown function (DUF2497)
DUF2498	PF10692.9	Protein of unknown function (DUF2498)
DUF2499	PF10693.9	Protein of unknown function (DUF2499)
DUF2500	PF10694.9	Protein of unknown function (DUF2500)
DUF2501	PF10696.9	Protein of unknown function (DUF2501)
DUF2502	PF10697.9	Protein of unknown function (DUF2502)
DUF2505	PF10698.9	Protein of unknown function (DUF2505)
DUF2507	PF10702.9	Protein of unknown function (DUF2507)
DUF2508	PF10704.9	Protein of unknown function (DUF2508)
DUF2509	PF10713.9	Protein of unknown function (DUF2509)
DUF2510	PF10708.9	Protein of unknown function (DUF2510)
DUF2511	PF10709.9	Protein of unknown function (DUF2511)
DUF2512	PF10710.9	Protein of unknown function (DUF2512)
DUF2513	PF10711.9	Hypothetical protein (DUF2513)
DUF2514	PF10721.9	Protein of unknown function (DUF2514)
DUF2515	PF10720.9	Protein of unknown function (DUF2515)
DUF2516	PF10724.9	Protein of unknown function (DUF2516)
DUF2517	PF10725.9	Protein of unknown function (DUF2517)
DUF2518	PF10726.9	Protein of function (DUF2518)
DUF2520	PF10728.9	Domain of unknown function (DUF2520)
DUF2521	PF10730.9	Protein of unknown function (DUF2521)
DUF2523	PF10734.9	Protein of unknown function (DUF2523)
DUF2524	PF10732.9	Protein of unknown function (DUF2524)
DUF2525	PF10733.9	Protein of unknown function (DUF2525)
DUF2526	PF10735.9	Protein of unknown function (DUF2526)
DUF2527	PF10736.9	Protein of unknown function (DUF2627)
DUF2528	PF10800.8	Protein of unknown function (DUF2528)
DUF2529	PF10740.9	Domain of unknown function (DUF2529)
DUF2530	PF10745.9	Protein of unknown function (DUF2530)
DUF2532	PF10811.8	Protein of unknown function (DUF2532)
DUF2533	PF10752.9	Protein of unknown function (DUF2533)
DUF2534	PF10749.9	Protein of unknown function (DUF2534)
DUF2535	PF10751.9	Protein of unknown function (DUF2535)
DUF2536	PF10750.9	Protein of unknown function (DUF2536)
DUF2537	PF10801.8	Protein of unknown function (DUF2537)
DUF2538	PF10804.8	Protein of unknown function (DUF2538)
DUF2540	PF10802.8	Protein of unknown function (DUF2540)
DUF2541	PF10807.8	Protein of unknown function (DUF2541)
DUF2542	PF10808.8	Protein of unknown function (DUF2542)
DUF2543	PF10820.8	Protein of unknown function (DUF2543)
DUF2544	PF11245.8	Protein of unknown function (DUF2544)
DUF2545	PF10810.8	Protein of unknown function (DUF2545)
DUF2547	PF10818.8	Protein of unknown function (DUF2547)
DUF2550	PF10739.9	Protein of unknown function (DUF2550)
DUF2551	PF10826.8	Protein of unknown function (DUF2551)
DUF2552	PF10827.8	Protein of unknown function (DUF2552)
DUF2553	PF10830.8	Protein of unknown function (DUF2553)
